date,home_team,away_team,home_goals,away_goals,competition,season
2021-05-22,Crotone,Fiorentina,0.0,0.0,I1,2020-2021
2021-05-22,Sampdoria,Parma,3.0,0.0,I1,2020-2021
2021-05-22,Wolfsburg,Mainz,2.0,3.0,D1,2020-2021
2021-05-22,Werder Bremen,M'gladbach,2.0,4.0,D1,2020-2021
2021-05-22,Union Berlin,RB Leipzig,2.0,1.0,D1,2020-2021
2021-05-23,Lyon,Nice,2.0,3.0,F1,2020-2021
2021-05-23,Lens,Monaco,0.0,0.0,F1,2020-2021
2021-05-23,Brest,Paris SG,0.0,2.0,F1,2020-2021
2021-05-23,Angers,Lille,1.0,2.0,F1,2020-2021
2021-05-23,Bologna,Juventus,1.0,4.0,I1,2020-2021
2021-05-23,Sassuolo,Lazio,2.0,0.0,I1,2020-2021
2021-05-23,Napoli,Verona,1.0,1.0,I1,2020-2021
2021-05-23,Metz,Marseille,1.0,1.0,F1,2020-2021
2021-05-23,Atalanta,Milan,0.0,2.0,I1,2020-2021
2021-05-23,Inter,Udinese,5.0,1.0,I1,2020-2021
2021-05-23,Sevilla,Alaves,1.0,0.0,SP1,2020-2021
2021-05-23,Spezia,Roma,2.0,2.0,I1,2020-2021
2021-05-23,Nantes,Montpellier,1.0,2.0,F1,2020-2021
2021-05-23,Torino,Benevento,1.0,1.0,I1,2020-2021
2021-05-23,Wolves,Man United,1.0,2.0,E0,2020-2021
2021-05-23,Granada,Getafe,0.0,0.0,SP1,2020-2021
2021-05-23,Reims,Bordeaux,1.0,2.0,F1,2020-2021
2021-05-23,West Ham,Southampton,3.0,0.0,E0,2020-2021
2021-05-23,Man City,Everton,5.0,0.0,E0,2020-2021
2021-05-23,Liverpool,Crystal Palace,2.0,0.0,E0,2020-2021
2021-05-23,Leicester,Tottenham,2.0,4.0,E0,2020-2021
2021-05-23,Leeds,West Brom,3.0,1.0,E0,2020-2021
2021-05-23,Sheffield United,Burnley,1.0,0.0,E0,2020-2021
2021-05-23,Aston Villa,Chelsea,2.0,1.0,E0,2020-2021
2021-05-23,Arsenal,Brighton,2.0,0.0,E0,2020-2021
2021-05-23,Strasbourg,Lorient,1.0,1.0,F1,2020-2021
2021-05-23,St Etienne,Dijon,0.0,1.0,F1,2020-2021
2021-05-23,Rennes,Nimes,2.0,0.0,F1,2020-2021
2021-05-23,Fulham,Newcastle,0.0,2.0,E0,2020-2021
2021-08-06,Monaco,Nantes,1.0,1.0,F1,2021-2022
2021-08-07,Lyon,Brest,1.0,1.0,F1,2021-2022
2021-08-07,Troyes,Paris SG,1.0,2.0,F1,2021-2022
2021-08-08,Bordeaux,Clermont,0.0,2.0,F1,2021-2022
2021-08-08,Montpellier,Marseille,2.0,3.0,F1,2021-2022
2021-08-08,Metz,Lille,3.0,3.0,F1,2021-2022
2021-08-08,Strasbourg,Angers,0.0,2.0,F1,2021-2022
2021-08-08,St Etienne,Lorient,1.0,1.0,F1,2021-2022
2021-08-08,Nice,Reims,0.0,0.0,F1,2021-2022
2021-08-08,Rennes,Lens,1.0,1.0,F1,2021-2022
2021-08-13,Valencia,Getafe,1.0,0.0,SP1,2021-2022
2021-08-13,M'gladbach,Bayern Munich,1.0,1.0,D1,2021-2022
2021-08-13,Lorient,Monaco,1.0,0.0,F1,2021-2022
2021-08-13,Brentford,Arsenal,2.0,0.0,E0,2021-2022
2021-08-14,Norwich,Liverpool,0.0,3.0,E0,2021-2022
2021-08-14,Leicester,Wolves,1.0,0.0,E0,2021-2022
2021-08-14,Dortmund,Ein Frankfurt,5.0,2.0,D1,2021-2022
2021-08-14,Wolfsburg,Bochum,1.0,0.0,D1,2021-2022
2021-08-14,Union Berlin,Leverkusen,1.0,1.0,D1,2021-2022
2021-08-14,Stuttgart,Greuther Furth,5.0,1.0,D1,2021-2022
2021-08-14,Bielefeld,Freiburg,0.0,0.0,D1,2021-2022
2021-08-14,Augsburg,Hoffenheim,0.0,4.0,D1,2021-2022
2021-08-14,Osasuna,Espanol,0.0,0.0,SP1,2021-2022
2021-08-14,Alaves,Real Madrid,1.0,4.0,SP1,2021-2022
2021-08-14,Watford,Aston Villa,3.0,2.0,E0,2021-2022
2021-08-14,Cadiz,Levante,1.0,1.0,SP1,2021-2022
2021-08-14,Man United,Leeds,5.0,1.0,E0,2021-2022
2021-08-14,Mallorca,Betis,1.0,1.0,SP1,2021-2022
2021-08-14,Paris SG,Strasbourg,4.0,2.0,F1,2021-2022
2021-08-14,Lille,Nice,0.0,4.0,F1,2021-2022
2021-08-14,Burnley,Brighton,1.0,2.0,E0,2021-2022
2021-08-14,Chelsea,Crystal Palace,3.0,0.0,E0,2021-2022
2021-08-14,Everton,Southampton,3.0,1.0,E0,2021-2022
2021-08-15,Lens,St Etienne,2.0,2.0,F1,2021-2022
2021-08-15,Reims,Montpellier,3.0,3.0,F1,2021-2022
2021-08-15,Nantes,Metz,2.0,0.0,F1,2021-2022
2021-08-15,Clermont,Troyes,2.0,0.0,F1,2021-2022
2021-08-15,Celta,Ath Madrid,1.0,2.0,SP1,2021-2022
2021-08-15,Barcelona,Sociedad,4.0,2.0,SP1,2021-2022
2021-08-15,Sevilla,Vallecano,3.0,0.0,SP1,2021-2022
2021-08-15,Angers,Lyon,3.0,0.0,F1,2021-2022
2021-08-15,FC Koln,Hertha,3.0,1.0,D1,2021-2022
2021-08-15,Marseille,Bordeaux,2.0,2.0,F1,2021-2022
2021-08-15,Mainz,RB Leipzig,1.0,0.0,D1,2021-2022
2021-08-15,Brest,Rennes,1.0,1.0,F1,2021-2022
2021-08-15,Tottenham,Man City,1.0,0.0,E0,2021-2022
2021-08-15,Newcastle,West Ham,2.0,4.0,E0,2021-2022
2021-08-16,Villarreal,Granada,0.0,0.0,SP1,2021-2022
2021-08-16,Elche,Ath Bilbao,0.0,0.0,SP1,2021-2022
2021-08-20,Brest,Paris SG,2.0,4.0,F1,2021-2022
2021-08-20,RB Leipzig,Stuttgart,4.0,0.0,D1,2021-2022
2021-08-20,Betis,Cadiz,1.0,1.0,SP1,2021-2022
2021-08-21,Greuther Furth,Bielefeld,1.0,1.0,D1,2021-2022
2021-08-21,Empoli,Lazio,1.0,3.0,I1,2021-2022
2021-08-21,Torino,Atalanta,1.0,2.0,I1,2021-2022
2021-08-21,Leverkusen,M'gladbach,4.0,0.0,D1,2021-2022
2021-08-21,St Etienne,Lille,1.0,1.0,F1,2021-2022
2021-08-21,Monaco,Lens,0.0,2.0,F1,2021-2022
2021-08-21,Ath Bilbao,Barcelona,1.0,1.0,SP1,2021-2022
2021-08-21,Verona,Sassuolo,2.0,3.0,I1,2021-2022
2021-08-21,Espanol,Villarreal,0.0,0.0,SP1,2021-2022
2021-08-21,Granada,Valencia,1.0,1.0,SP1,2021-2022
2021-08-21,Freiburg,Dortmund,2.0,1.0,D1,2021-2022
2021-08-21,Ein Frankfurt,Augsburg,0.0,0.0,D1,2021-2022
2021-08-21,Bochum,Mainz,2.0,0.0,D1,2021-2022
2021-08-21,Brighton,Watford,2.0,0.0,E0,2021-2022
2021-08-21,Alaves,Mallorca,0.0,1.0,SP1,2021-2022
2021-08-21,Man City,Norwich,5.0,0.0,E0,2021-2022
2021-08-21,Inter,Genoa,4.0,0.0,I1,2021-2022
2021-08-21,Leeds,Everton,2.0,2.0,E0,2021-2022
2021-08-21,Crystal Palace,Brentford,0.0,0.0,E0,2021-2022
2021-08-21,Aston Villa,Newcastle,2.0,0.0,E0,2021-2022
2021-08-21,Liverpool,Burnley,2.0,0.0,E0,2021-2022
2021-08-21,Hertha,Wolfsburg,1.0,2.0,D1,2021-2022
2021-08-22,Ath Madrid,Elche,1.0,0.0,SP1,2021-2022
2021-08-22,Levante,Real Madrid,3.0,3.0,SP1,2021-2022
2021-08-22,Bayern Munich,FC Koln,3.0,2.0,D1,2021-2022
2021-08-22,Roma,Fiorentina,3.0,1.0,I1,2021-2022
2021-08-22,Napoli,Venezia,2.0,0.0,I1,2021-2022
2021-08-22,Udinese,Juventus,2.0,2.0,I1,2021-2022
2021-08-22,Bologna,Salernitana,3.0,2.0,I1,2021-2022
2021-08-22,Sociedad,Vallecano,1.0,0.0,SP1,2021-2022
2021-08-22,Hoffenheim,Union Berlin,2.0,2.0,D1,2021-2022
2021-08-22,Arsenal,Chelsea,0.0,2.0,E0,2021-2022
2021-08-22,Strasbourg,Troyes,1.0,1.0,F1,2021-2022
2021-08-22,Rennes,Nantes,1.0,0.0,F1,2021-2022
2021-08-22,Metz,Reims,1.0,1.0,F1,2021-2022
2021-08-22,Bordeaux,Angers,1.0,1.0,F1,2021-2022
2021-08-22,Lyon,Clermont,3.0,3.0,F1,2021-2022
2021-08-22,Montpellier,Lorient,3.0,1.0,F1,2021-2022
2021-08-22,Wolves,Tottenham,0.0,1.0,E0,2021-2022
2021-08-22,Southampton,Man United,1.0,1.0,E0,2021-2022
2021-08-23,Sampdoria,Milan,0.0,1.0,I1,2021-2022
2021-08-23,Cagliari,Spezia,2.0,2.0,I1,2021-2022
2021-08-23,West Ham,Leicester,4.0,1.0,E0,2021-2022
2021-08-23,Osasuna,Celta,0.0,0.0,SP1,2021-2022
2021-08-23,Getafe,Sevilla,0.0,1.0,SP1,2021-2022
2021-08-27,Verona,Inter,1.0,3.0,I1,2021-2022
2021-08-27,Udinese,Venezia,3.0,0.0,I1,2021-2022
2021-08-27,Dortmund,Hoffenheim,3.0,2.0,D1,2021-2022
2021-08-27,Nantes,Lyon,0.0,1.0,F1,2021-2022
2021-08-27,Valencia,Alaves,3.0,0.0,SP1,2021-2022
2021-08-27,Mallorca,Espanol,1.0,0.0,SP1,2021-2022
2021-08-28,Atalanta,Bologna,0.0,0.0,I1,2021-2022
2021-08-28,Sociedad,Levante,1.0,0.0,SP1,2021-2022
2021-08-28,Celta,Ath Bilbao,0.0,1.0,SP1,2021-2022
2021-08-28,Liverpool,Chelsea,1.0,1.0,E0,2021-2022
2021-08-28,Fiorentina,Torino,2.0,1.0,I1,2021-2022
2021-08-28,Lazio,Spezia,6.0,1.0,I1,2021-2022
2021-08-28,West Ham,Crystal Palace,2.0,2.0,E0,2021-2022
2021-08-28,Norwich,Leicester,1.0,2.0,E0,2021-2022
2021-08-28,Betis,Real Madrid,0.0,1.0,SP1,2021-2022
2021-08-28,Brighton,Everton,0.0,2.0,E0,2021-2022
2021-08-28,Aston Villa,Brentford,1.0,1.0,E0,2021-2022
2021-08-28,Juventus,Empoli,0.0,1.0,I1,2021-2022
2021-08-28,Newcastle,Southampton,2.0,2.0,E0,2021-2022
2021-08-28,Elche,Sevilla,1.0,1.0,SP1,2021-2022
2021-08-28,Mainz,Greuther Furth,3.0,0.0,D1,2021-2022
2021-08-28,Marseille,St Etienne,3.0,1.0,F1,2021-2022
2021-08-28,Bayern Munich,Hertha,5.0,0.0,D1,2021-2022
2021-08-28,Stuttgart,Freiburg,2.0,3.0,D1,2021-2022
2021-08-28,Nice,Bordeaux,4.0,0.0,F1,2021-2022
2021-08-28,FC Koln,Bochum,2.0,1.0,D1,2021-2022
2021-08-28,Man City,Arsenal,5.0,0.0,E0,2021-2022
2021-08-28,Augsburg,Leverkusen,1.0,4.0,D1,2021-2022
2021-08-28,Bielefeld,Ein Frankfurt,1.0,1.0,D1,2021-2022
2021-08-29,Lens,Lorient,2.0,2.0,F1,2021-2022
2021-08-29,Strasbourg,Brest,3.0,1.0,F1,2021-2022
2021-08-29,Lille,Montpellier,2.0,1.0,F1,2021-2022
2021-08-29,Clermont,Metz,2.0,2.0,F1,2021-2022
2021-08-29,Angers,Rennes,2.0,0.0,F1,2021-2022
2021-08-29,Troyes,Monaco,1.0,2.0,F1,2021-2022
2021-08-29,Burnley,Leeds,1.0,1.0,E0,2021-2022
2021-08-29,Vallecano,Granada,4.0,0.0,SP1,2021-2022
2021-08-29,Salernitana,Roma,0.0,4.0,I1,2021-2022
2021-08-29,Tottenham,Watford,1.0,0.0,E0,2021-2022
2021-08-29,Ath Madrid,Villarreal,2.0,2.0,SP1,2021-2022
2021-08-29,Milan,Cagliari,4.0,1.0,I1,2021-2022
2021-08-29,Wolfsburg,RB Leipzig,1.0,0.0,D1,2021-2022
2021-08-29,Union Berlin,M'gladbach,2.0,1.0,D1,2021-2022
2021-08-29,Reims,Paris SG,0.0,2.0,F1,2021-2022
2021-08-29,Genoa,Napoli,1.0,2.0,I1,2021-2022
2021-08-29,Barcelona,Getafe,2.0,1.0,SP1,2021-2022
2021-08-29,Cadiz,Osasuna,2.0,3.0,SP1,2021-2022
2021-08-29,Wolves,Man United,0.0,1.0,E0,2021-2022
2021-08-29,Sassuolo,Sampdoria,0.0,0.0,I1,2021-2022
2021-09-10,Lorient,Lille,2.0,1.0,F1,2021-2022
2021-09-11,Chelsea,Aston Villa,3.0,0.0,E0,2021-2022
2021-09-11,Hoffenheim,Mainz,0.0,2.0,D1,2021-2022
2021-09-11,Leverkusen,Dortmund,3.0,4.0,D1,2021-2022
2021-09-11,Crystal Palace,Tottenham,3.0,0.0,E0,2021-2022
2021-09-11,Arsenal,Norwich,1.0,0.0,E0,2021-2022
2021-09-11,Brentford,Brighton,0.0,1.0,E0,2021-2022
2021-09-11,Leicester,Man City,0.0,1.0,E0,2021-2022
2021-09-11,Union Berlin,Augsburg,0.0,0.0,D1,2021-2022
2021-09-11,Man United,Newcastle,4.0,1.0,E0,2021-2022
2021-09-11,RB Leipzig,Bayern Munich,1.0,4.0,D1,2021-2022
2021-09-11,Monaco,Marseille,0.0,2.0,F1,2021-2022
2021-09-11,Paris SG,Clermont,4.0,0.0,F1,2021-2022
2021-09-11,Freiburg,FC Koln,1.0,1.0,D1,2021-2022
2021-09-11,Greuther Furth,Wolfsburg,0.0,2.0,D1,2021-2022
2021-09-11,Watford,Wolves,0.0,2.0,E0,2021-2022
2021-09-11,Levante,Vallecano,1.0,1.0,SP1,2021-2022
2021-09-11,Ath Bilbao,Mallorca,2.0,0.0,SP1,2021-2022
2021-09-11,Atalanta,Fiorentina,1.0,2.0,I1,2021-2022
2021-09-11,Napoli,Juventus,2.0,1.0,I1,2021-2022
2021-09-11,Empoli,Venezia,1.0,2.0,I1,2021-2022
2021-09-11,Southampton,West Ham,0.0,0.0,E0,2021-2022
2021-09-12,Lyon,Strasbourg,3.0,1.0,F1,2021-2022
2021-09-12,Nantes,Nice,0.0,2.0,F1,2021-2022
2021-09-12,Rennes,Reims,0.0,2.0,F1,2021-2022
2021-09-12,Metz,Troyes,0.0,2.0,F1,2021-2022
2021-09-12,Brest,Angers,1.0,1.0,F1,2021-2022
2021-09-12,Bordeaux,Lens,2.0,3.0,F1,2021-2022
2021-09-12,Leeds,Liverpool,0.0,3.0,E0,2021-2022
2021-09-12,Roma,Sassuolo,2.0,1.0,I1,2021-2022
2021-09-12,Sampdoria,Inter,2.0,2.0,I1,2021-2022
2021-09-12,Cagliari,Genoa,2.0,3.0,I1,2021-2022
2021-09-12,Spezia,Udinese,0.0,1.0,I1,2021-2022
2021-09-12,Torino,Salernitana,4.0,0.0,I1,2021-2022
2021-09-12,Montpellier,St Etienne,2.0,0.0,F1,2021-2022
2021-09-12,M'gladbach,Bielefeld,3.0,1.0,D1,2021-2022
2021-09-12,Milan,Lazio,2.0,0.0,I1,2021-2022
2021-09-12,Ein Frankfurt,Stuttgart,1.0,1.0,D1,2021-2022
2021-09-12,Bochum,Hertha,1.0,3.0,D1,2021-2022
2021-09-12,Espanol,Ath Madrid,1.0,2.0,SP1,2021-2022
2021-09-12,Osasuna,Valencia,1.0,4.0,SP1,2021-2022
2021-09-12,Cadiz,Sociedad,0.0,2.0,SP1,2021-2022
2021-09-12,Real Madrid,Celta,5.0,2.0,SP1,2021-2022
2021-09-13,Getafe,Elche,0.0,1.0,SP1,2021-2022
2021-09-13,Granada,Betis,1.0,2.0,SP1,2021-2022
2021-09-13,Everton,Burnley,3.0,1.0,E0,2021-2022
2021-09-13,Bologna,Verona,1.0,0.0,I1,2021-2022
2021-09-17,Strasbourg,Metz,3.0,0.0,F1,2021-2022
2021-09-17,Celta,Cadiz,1.0,2.0,SP1,2021-2022
2021-09-17,Newcastle,Leeds,1.0,1.0,E0,2021-2022
2021-09-17,Sassuolo,Torino,0.0,1.0,I1,2021-2022
2021-09-17,Hertha,Greuther Furth,2.0,1.0,D1,2021-2022
2021-09-18,Burnley,Arsenal,0.0,1.0,E0,2021-2022
2021-09-18,Man City,Southampton,0.0,0.0,E0,2021-2022
2021-09-18,Augsburg,M'gladbach,1.0,0.0,D1,2021-2022
2021-09-18,St Etienne,Bordeaux,1.0,2.0,F1,2021-2022
2021-09-18,Lens,Lille,1.0,0.0,F1,2021-2022
2021-09-18,Bayern Munich,Bochum,7.0,0.0,D1,2021-2022
2021-09-18,Wolves,Brentford,0.0,2.0,E0,2021-2022
2021-09-18,Alaves,Osasuna,0.0,2.0,SP1,2021-2022
2021-09-18,Elche,Levante,1.0,1.0,SP1,2021-2022
2021-09-18,Ath Madrid,Ath Bilbao,0.0,0.0,SP1,2021-2022
2021-09-18,Aston Villa,Everton,3.0,0.0,E0,2021-2022
2021-09-18,Bielefeld,Hoffenheim,0.0,0.0,D1,2021-2022
2021-09-18,Mainz,Freiburg,0.0,0.0,D1,2021-2022
2021-09-18,Norwich,Watford,1.0,3.0,E0,2021-2022
2021-09-18,Genoa,Fiorentina,1.0,2.0,I1,2021-2022
2021-09-18,FC Koln,RB Leipzig,1.0,1.0,D1,2021-2022
2021-09-18,Liverpool,Crystal Palace,3.0,0.0,E0,2021-2022
2021-09-18,Salernitana,Atalanta,0.0,1.0,I1,2021-2022
2021-09-18,Inter,Bologna,6.0,1.0,I1,2021-2022
2021-09-18,Vallecano,Getafe,3.0,0.0,SP1,2021-2022
2021-09-19,Marseille,Rennes,2.0,0.0,F1,2021-2022
2021-09-19,Troyes,Montpellier,1.0,1.0,F1,2021-2022
2021-09-19,Angers,Nantes,1.0,4.0,F1,2021-2022
2021-09-19,Clermont,Brest,1.0,1.0,F1,2021-2022
2021-09-19,Nice,Monaco,2.0,2.0,F1,2021-2022
2021-09-19,Sociedad,Sevilla,0.0,0.0,SP1,2021-2022
2021-09-19,Reims,Lorient,0.0,0.0,F1,2021-2022
2021-09-19,Mallorca,Villarreal,0.0,0.0,SP1,2021-2022
2021-09-19,Paris SG,Lyon,2.0,1.0,F1,2021-2022
2021-09-19,West Ham,Man United,1.0,2.0,E0,2021-2022
2021-09-19,Venezia,Spezia,1.0,2.0,I1,2021-2022
2021-09-19,Empoli,Sampdoria,0.0,3.0,I1,2021-2022
2021-09-19,Brighton,Leicester,2.0,1.0,E0,2021-2022
2021-09-19,Wolfsburg,Ein Frankfurt,1.0,1.0,D1,2021-2022
2021-09-19,Dortmund,Union Berlin,4.0,2.0,D1,2021-2022
2021-09-19,Stuttgart,Leverkusen,1.0,3.0,D1,2021-2022
2021-09-19,Juventus,Milan,1.0,1.0,I1,2021-2022
2021-09-19,Betis,Espanol,2.0,2.0,SP1,2021-2022
2021-09-19,Valencia,Real Madrid,1.0,2.0,SP1,2021-2022
2021-09-19,Verona,Roma,3.0,2.0,I1,2021-2022
2021-09-19,Lazio,Cagliari,2.0,2.0,I1,2021-2022
2021-09-19,Tottenham,Chelsea,0.0,3.0,E0,2021-2022
2021-09-20,Barcelona,Granada,1.0,1.0,SP1,2021-2022
2021-09-20,Udinese,Napoli,0.0,4.0,I1,2021-2022
2021-09-21,Ath Bilbao,Vallecano,1.0,2.0,SP1,2021-2022
2021-09-21,Levante,Celta,0.0,2.0,SP1,2021-2022
2021-09-21,Getafe,Ath Madrid,1.0,2.0,SP1,2021-2022
2021-09-21,Fiorentina,Inter,1.0,3.0,I1,2021-2022
2021-09-21,Atalanta,Sassuolo,2.0,1.0,I1,2021-2022
2021-09-21,Bologna,Genoa,2.0,2.0,I1,2021-2022
2021-09-22,Monaco,St Etienne,3.0,1.0,F1,2021-2022
2021-09-22,Montpellier,Bordeaux,3.0,3.0,F1,2021-2022
2021-09-22,Lorient,Nice,1.0,0.0,F1,2021-2022
2021-09-22,Lens,Strasbourg,0.0,1.0,F1,2021-2022
2021-09-22,Nantes,Brest,3.0,1.0,F1,2021-2022
2021-09-22,Rennes,Clermont,6.0,0.0,F1,2021-2022
2021-09-22,Angers,Marseille,0.0,0.0,F1,2021-2022
2021-09-22,Metz,Paris SG,1.0,2.0,F1,2021-2022
2021-09-22,Lyon,Troyes,3.0,1.0,F1,2021-2022
2021-09-22,Milan,Venezia,2.0,0.0,I1,2021-2022
2021-09-22,Cagliari,Empoli,0.0,2.0,I1,2021-2022
2021-09-22,Spezia,Juventus,2.0,3.0,I1,2021-2022
2021-09-22,Salernitana,Verona,2.0,2.0,I1,2021-2022
2021-09-22,Lille,Reims,2.0,1.0,F1,2021-2022
2021-09-22,Espanol,Alaves,1.0,0.0,SP1,2021-2022
2021-09-22,Sevilla,Valencia,3.0,1.0,SP1,2021-2022
2021-09-22,Real Madrid,Mallorca,6.0,1.0,SP1,2021-2022
2021-09-22,Villarreal,Elche,4.0,1.0,SP1,2021-2022
2021-09-23,Osasuna,Betis,1.0,3.0,SP1,2021-2022
2021-09-23,Roma,Udinese,1.0,0.0,I1,2021-2022
2021-09-23,Torino,Lazio,1.0,1.0,I1,2021-2022
2021-09-23,Sampdoria,Napoli,0.0,4.0,I1,2021-2022
2021-09-23,Cadiz,Barcelona,0.0,0.0,SP1,2021-2022
2021-09-23,Granada,Sociedad,2.0,3.0,SP1,2021-2022
2021-09-24,Greuther Furth,Bayern Munich,1.0,3.0,D1,2021-2022
2021-09-25,Leicester,Burnley,2.0,2.0,E0,2021-2022
2021-09-25,Inter,Atalanta,2.0,2.0,I1,2021-2022
2021-09-25,Spezia,Milan,1.0,2.0,I1,2021-2022
2021-09-25,Genoa,Verona,3.0,3.0,I1,2021-2022
2021-09-25,Watford,Newcastle,1.0,1.0,E0,2021-2022
2021-09-25,Brentford,Liverpool,3.0,3.0,E0,2021-2022
2021-09-25,St Etienne,Nice,0.0,3.0,F1,2021-2022
2021-09-25,Strasbourg,Lille,1.0,2.0,F1,2021-2022
2021-09-25,Sevilla,Espanol,2.0,0.0,SP1,2021-2022
2021-09-25,Real Madrid,Villarreal,0.0,0.0,SP1,2021-2022
2021-09-25,Paris SG,Montpellier,2.0,0.0,F1,2021-2022
2021-09-25,Lyon,Lorient,1.0,1.0,F1,2021-2022
2021-09-25,Valencia,Ath Bilbao,1.0,1.0,SP1,2021-2022
2021-09-25,Man United,Aston Villa,0.0,1.0,E0,2021-2022
2021-09-25,Everton,Norwich,2.0,0.0,E0,2021-2022
2021-09-25,Leeds,West Ham,1.0,2.0,E0,2021-2022
2021-09-25,Chelsea,Man City,0.0,1.0,E0,2021-2022
2021-09-25,M'gladbach,Dortmund,1.0,0.0,D1,2021-2022
2021-09-25,Union Berlin,Bielefeld,1.0,0.0,D1,2021-2022
2021-09-25,RB Leipzig,Hertha,6.0,0.0,D1,2021-2022
2021-09-25,Leverkusen,Mainz,1.0,0.0,D1,2021-2022
2021-09-25,Hoffenheim,Wolfsburg,3.0,1.0,D1,2021-2022
2021-09-25,Ein Frankfurt,FC Koln,1.0,1.0,D1,2021-2022
2021-09-25,Alaves,Ath Madrid,1.0,0.0,SP1,2021-2022
2021-09-26,Empoli,Bologna,4.0,2.0,I1,2021-2022
2021-09-26,Udinese,Fiorentina,0.0,1.0,I1,2021-2022
2021-09-26,Lazio,Roma,3.0,2.0,I1,2021-2022
2021-09-26,Napoli,Cagliari,2.0,0.0,I1,2021-2022
2021-09-26,Clermont,Monaco,1.0,3.0,F1,2021-2022
2021-09-26,Marseille,Lens,2.0,3.0,F1,2021-2022
2021-09-26,Mallorca,Osasuna,2.0,3.0,SP1,2021-2022
2021-09-26,Betis,Getafe,2.0,0.0,SP1,2021-2022
2021-09-26,Sassuolo,Salernitana,1.0,0.0,I1,2021-2022
2021-09-26,Brest,Metz,1.0,2.0,F1,2021-2022
2021-09-26,Bordeaux,Rennes,1.0,1.0,F1,2021-2022
2021-09-26,Juventus,Sampdoria,3.0,2.0,I1,2021-2022
2021-09-26,Barcelona,Levante,3.0,0.0,SP1,2021-2022
2021-09-26,Sociedad,Elche,1.0,0.0,SP1,2021-2022
2021-09-26,Vallecano,Cadiz,3.0,1.0,SP1,2021-2022
2021-09-26,Southampton,Wolves,0.0,1.0,E0,2021-2022
2021-09-26,Arsenal,Tottenham,3.0,1.0,E0,2021-2022
2021-09-26,Freiburg,Augsburg,3.0,0.0,D1,2021-2022
2021-09-26,Bochum,Stuttgart,0.0,0.0,D1,2021-2022
2021-09-26,Reims,Nantes,3.0,1.0,F1,2021-2022
2021-09-26,Troyes,Angers,1.0,1.0,F1,2021-2022
2021-09-27,Celta,Granada,1.0,0.0,SP1,2021-2022
2021-09-27,Crystal Palace,Brighton,1.0,1.0,E0,2021-2022
2021-09-27,Venezia,Torino,1.0,1.0,I1,2021-2022
2021-10-01,Cagliari,Venezia,1.0,1.0,I1,2021-2022
2021-10-01,Lens,Reims,2.0,0.0,F1,2021-2022
2021-10-01,Ath Bilbao,Alaves,1.0,0.0,SP1,2021-2022
2021-10-01,FC Koln,Greuther Furth,3.0,1.0,D1,2021-2022
2021-10-02,Brighton,Arsenal,0.0,0.0,E0,2021-2022
2021-10-02,Wolves,Newcastle,2.0,1.0,E0,2021-2022
2021-10-02,Leeds,Watford,1.0,0.0,E0,2021-2022
2021-10-02,Osasuna,Vallecano,1.0,0.0,SP1,2021-2022
2021-10-02,Mallorca,Levante,1.0,0.0,SP1,2021-2022
2021-10-02,Cadiz,Valencia,0.0,0.0,SP1,2021-2022
2021-10-02,Ath Madrid,Barcelona,2.0,0.0,SP1,2021-2022
2021-10-02,Dortmund,Augsburg,2.0,1.0,D1,2021-2022
2021-10-02,Hertha,Freiburg,1.0,2.0,D1,2021-2022
2021-10-02,Wolfsburg,M'gladbach,1.0,3.0,D1,2021-2022
2021-10-02,RB Leipzig,Bochum,3.0,0.0,D1,2021-2022
2021-10-02,Chelsea,Southampton,3.0,1.0,E0,2021-2022
2021-10-02,Burnley,Norwich,0.0,0.0,E0,2021-2022
2021-10-02,Man United,Everton,1.0,1.0,E0,2021-2022
2021-10-02,Sassuolo,Inter,1.0,2.0,I1,2021-2022
2021-10-02,Torino,Juventus,0.0,1.0,I1,2021-2022
2021-10-02,Salernitana,Genoa,1.0,0.0,I1,2021-2022
2021-10-02,Nice,Brest,2.0,1.0,F1,2021-2022
2021-10-02,Stuttgart,Hoffenheim,3.0,1.0,D1,2021-2022
2021-10-02,Montpellier,Strasbourg,1.0,1.0,F1,2021-2022
2021-10-03,Getafe,Sociedad,1.0,1.0,SP1,2021-2022
2021-10-03,Espanol,Real Madrid,2.0,1.0,SP1,2021-2022
2021-10-03,Elche,Celta,1.0,0.0,SP1,2021-2022
2021-10-03,Villarreal,Betis,2.0,0.0,SP1,2021-2022
2021-10-03,Granada,Sevilla,1.0,0.0,SP1,2021-2022
2021-10-03,Lorient,Clermont,1.0,1.0,F1,2021-2022
2021-10-03,Angers,Metz,3.0,2.0,F1,2021-2022
2021-10-03,Nantes,Troyes,2.0,0.0,F1,2021-2022
2021-10-03,Monaco,Bordeaux,3.0,0.0,F1,2021-2022
2021-10-03,Mainz,Union Berlin,1.0,2.0,D1,2021-2022
2021-10-03,Bayern Munich,Ein Frankfurt,1.0,2.0,D1,2021-2022
2021-10-03,Bielefeld,Leverkusen,0.0,4.0,D1,2021-2022
2021-10-03,Rennes,Paris SG,2.0,0.0,F1,2021-2022
2021-10-03,Lille,Marseille,2.0,0.0,F1,2021-2022
2021-10-03,Liverpool,Man City,2.0,2.0,E0,2021-2022
2021-10-03,West Ham,Brentford,1.0,2.0,E0,2021-2022
2021-10-03,St Etienne,Lyon,1.0,1.0,F1,2021-2022
